symbol,direction,model,entry_ts,exit_ts,entry_price,exit_price,size_usdt,pnl,r_value,exit_reason,bars_held
BTC/USDT,short,swing_low_continuation,2025-11-03 09:30:00+00:00,2025-11-03 15:00:00+00:00,107370.08,105966.12686737,154298.7,2017.5839,1.0266,tp,11
BTC/USDT,short,swing_low_continuation,2025-11-03 15:30:00+00:00,2025-11-03 17:00:00+00:00,105992.64,107756.1045602,156421.82,-2602.4858,-1.0,sl,3
SOL/USDT,short,swing_low_continuation,2025-11-03 15:30:00+00:00,2025-11-04 05:00:00+00:00,167.88,161.099436,156421.82,6317.7756,1.1257,tp,27
ETH/USDT,short,swing_low_continuation,2025-11-03 15:30:00+00:00,2025-11-04 05:30:00+00:00,3636.78,3497.51250836,156421.82,5990.0446,2.0996,tp,28
BTC/USDT,short,swing_low_continuation,2025-11-04 05:30:00+00:00,2025-11-04 16:30:00+00:00,105668.08,102214.77759461,157722.17,5154.4643,3.2923,tp,22
ETH/USDT,short,swing_low_continuation,2025-11-04 17:00:00+00:00,2025-11-04 18:00:00+00:00,3429.63,3315.90224091,161622.75,5359.4683,0.8001,tp,2
BTC/USDT,short,swing_low_continuation,2025-11-04 17:00:00+00:00,2025-11-04 18:30:00+00:00,102257.7,100214.96416345,161622.75,3228.633,0.8,tp,3
SOL/USDT,short,swing_low_continuation,2025-11-04 05:30:00+00:00,2025-11-04 20:00:00+00:00,160.79,151.48043189,157722.17,9131.9441,1.9969,tp,29
BTC/USDT,short,swing_low_continuation,2025-11-07 11:30:00+00:00,2025-11-07 17:00:00+00:00,99918.02,102332.48149682,167824.77,-4055.3891,-1.0,sl,11
ETH/USDT,short,swing_low_continuation,2025-11-07 12:30:00+00:00,2025-11-07 17:00:00+00:00,3215.28,3333.8877079,167824.77,-6190.8485,-1.0,sl,9
SOL/USDT,short,swing_low_continuation,2025-11-11 18:30:00+00:00,2025-11-11 23:30:00+00:00,158.72,154.71980248,164238.58,4139.2815,0.722,tp,10
BTC/USDT,short,swing_low_continuation,2025-11-11 20:30:00+00:00,2025-11-12 09:00:00+00:00,102961.6,104570.84414196,164238.58,-2566.9762,-1.0,sl,25
SOL/USDT,short,swing_low_continuation,2025-11-12 00:00:00+00:00,2025-11-12 10:30:00+00:00,154.63,159.81918275,165687.33,-5560.2524,-1.0,sl,21
BTC/USDT,short,swing_low_continuation,2025-11-12 15:30:00+00:00,2025-11-13 16:30:00+00:00,103458.01,100617.02675426,162842.8,4471.7047,4.2973,tp,50
SOL/USDT,short,swing_low_continuation,2025-11-12 16:30:00+00:00,2025-11-13 17:30:00+00:00,153.01,148.15712953,162842.8,5164.7279,0.8711,tp,50
BTC/USDT,short,swing_low_continuation,2025-11-13 18:30:00+00:00,2025-11-14 06:30:00+00:00,99100.17,96593.19015789,166215.55,4204.8266,1.2599,tp,24
ETH/USDT,short,swing_low_continuation,2025-11-13 18:30:00+00:00,2025-11-14 12:30:00+00:00,3239.73,3104.29484826,166215.55,6948.5507,1.2227,tp,36
BTC/USDT,short,swing_low_continuation,2025-11-14 07:30:00+00:00,2025-11-14 12:30:00+00:00,97699.28,94955.92687768,167687.24,4708.5845,1.2482,tp,10
BTC/USDT,short,swing_low_continuation,2025-11-14 13:00:00+00:00,2025-11-16 22:00:00+00:00,95350.76,93192.28089902,171767.24,3888.3382,0.8,tp,114
ETH/USDT,short,swing_low_continuation,2025-11-14 13:00:00+00:00,2025-11-16 23:00:00+00:00,3126.43,3011.27741615,171767.24,6326.5263,0.8001,tp,116
SOL/USDT,short,swing_low_continuation,2025-11-14 13:00:00+00:00,2025-11-17 17:30:00+00:00,138.72,133.2153396,171767.24,6816.0346,0.8,tp,153
BTC/USDT,short,swing_low_continuation,2025-11-18 02:30:00+00:00,2025-11-18 16:00:00+00:00,91670.9,93211.17431291,177728.05,-2986.2252,-1.0,sl,27
ETH/USDT,short,swing_low_continuation,2025-11-19 19:30:00+00:00,2025-11-19 21:00:00+00:00,2882.36,2999.40638466,176682.88,-7174.7083,-1.0,sl,3
BTC/USDT,short,swing_low_continuation,2025-11-20 20:30:00+00:00,2025-11-21 07:30:00+00:00,87056.72,84415.74059466,174171.73,5283.7271,1.3438,tp,22
ETH/USDT,short,swing_low_continuation,2025-11-21 02:30:00+00:00,2025-11-21 07:30:00+00:00,2838.18,2682.3408553,174171.73,9563.4433,2.2294,tp,10
BTC/USDT,short,swing_low_continuation,2025-11-21 08:00:00+00:00,2025-11-21 10:00:00+00:00,84049.38,81684.02555623,179368.24,5047.8595,0.8,tp,4
SOL/USDT,short,swing_low_continuation,2025-11-21 08:00:00+00:00,2025-11-21 12:00:00+00:00,127.55,121.98369582,179368.24,7827.6612,0.8,tp,8
BTC/USDT,short,swing_low_continuation,2025-11-22 08:30:00+00:00,2025-11-23 04:00:00+00:00,84224.55,86569.43811991,183874.67,-5119.2381,-1.0,sl,39
ETH/USDT,short,swing_low_continuation,2025-11-21 08:00:00+00:00,2025-11-23 14:00:00+00:00,2720.17,2852.56100139,179368.24,-8729.8738,-1.0,sl,108
SOL/USDT,long,pullback_long,2025-11-27 22:30:00+00:00,2025-11-28 01:00:00+00:00,141.96,140.11863017,179027.48,-2322.1739,-1.0,sl,5
ETH/USDT,long,pullback_long,2025-11-28 00:00:00+00:00,2025-11-28 08:30:00+00:00,3015.23,3056.46095908,179027.48,2448.0636,1.2,tp,17
SOL/USDT,short,swing_low_continuation,2025-11-29 09:30:00+00:00,2025-11-30 13:30:00+00:00,136.71,139.35643127,179071.54,-3466.4657,-1.0,sl,56
BTC/USDT,long,pullback_long,2025-11-28 20:00:00+00:00,2025-12-01 00:00:00+00:00,91157.44,89852.34434363,179071.54,-2563.7566,-1.0,sl,104
BTC/USDT,short,swing_low_continuation,2025-12-01 03:30:00+00:00,2025-12-01 12:30:00+00:00,86381.97,85008.19811846,176960.96,2814.2909,0.8394,tp,18
SOL/USDT,short,swing_low_continuation,2025-12-01 03:30:00+00:00,2025-12-01 15:30:00+00:00,127.03,123.78359788,176960.96,4522.4469,0.8275,tp,24
ETH/USDT,short,swing_low_continuation,2025-12-01 03:30:00+00:00,2025-12-01 15:30:00+00:00,2827.35,2764.4719064,176960.96,3935.4759,0.8379,tp,24
SOL/USDT,short,swing_low_continuation,2025-12-01 16:00:00+00:00,2025-12-02 10:30:00+00:00,125.11,128.76731026,180906.24,-5288.3882,-1.0,sl,37
ETH/USDT,short,swing_low_continuation,2025-12-01 16:00:00+00:00,2025-12-02 10:30:00+00:00,2745.73,2826.61388272,180906.24,-5329.1471,-1.0,sl,37
SOL/USDT,long,pullback_long,2025-12-04 18:00:00+00:00,2025-12-04 19:00:00+00:00,142.14,139.33082425,177190.1,-3501.8864,-1.0,sl,2
BTC/USDT,short,swing_low_continuation,2025-12-05 13:30:00+00:00,2025-12-05 16:00:00+00:00,90818.73,89246.82461377,175964.44,3045.6212,1.3443,tp,5
SOL/USDT,short,swing_low_continuation,2025-12-05 13:30:00+00:00,2025-12-05 16:30:00+00:00,136.87,132.89656742,175964.44,5108.3717,1.3824,tp,6
SOL/USDT,short,swing_low_continuation,2025-12-05 17:00:00+00:00,2025-12-07 14:00:00+00:00,132.2,128.61401554,178818.34,4850.5279,0.8,tp,90
BTC/USDT,short,swing_low_continuation,2025-12-05 16:30:00+00:00,2025-12-07 17:30:00+00:00,89066.0,90802.63345096,177030.41,-3451.7878,-1.0,sl,98
BTC/USDT,long,pullback_long,2025-12-10 16:00:00+00:00,2025-12-10 19:00:00+00:00,92063.69,93164.69808434,179307.9,2144.379,1.2,tp,6
BTC/USDT,short,swing_low_continuation,2025-12-14 11:30:00+00:00,2025-12-14 11:30:00+00:00,89514.86,88751.87640613,180058.43,1534.7354,1.2605,tp,0
BTC/USDT,short,swing_low_continuation,2025-12-14 12:00:00+00:00,2025-12-14 16:30:00+00:00,89360.01,88751.87640613,180595.59,1229.0313,0.8,tp,9
BTC/USDT,short,swing_low_continuation,2025-12-14 17:00:00+00:00,2025-12-14 22:30:00+00:00,88836.99,88064.26249193,181025.75,1574.6096,0.8,tp,11
BTC/USDT,short,swing_low_continuation,2025-12-14 23:00:00+00:00,2025-12-14 23:30:00+00:00,88415.29,87592.54786834,181576.86,1689.6504,0.8,tp,1
ETH/USDT,short,swing_low_continuation,2025-12-14 23:00:00+00:00,2025-12-14 23:30:00+00:00,3074.24,3028.87076283,181576.86,2679.6879,0.8,tp,1
BTC/USDT,short,swing_low_continuation,2025-12-15 00:00:00+00:00,2025-12-15 01:30:00+00:00,88172.16,89311.39925996,183106.13,-2365.8453,-1.0,sl,3
ETH/USDT,short,swing_low_continuation,2025-12-15 00:00:00+00:00,2025-12-15 02:00:00+00:00,3063.49,3128.08215028,183106.13,-3860.7009,-1.0,sl,4
SOL/USDT,short,swing_low_continuation,2025-12-12 19:30:00+00:00,2025-12-15 15:00:00+00:00,131.97,127.55688536,180058.43,6021.2055,1.1197,tp,135
BTC/USDT,short,swing_low_continuation,2025-12-15 15:00:00+00:00,2025-12-15 15:00:00+00:00,88050.0,86983.84720654,180926.84,2190.7513,0.8,tp,0
BTC/USDT,short,swing_low_continuation,2025-12-15 15:30:00+00:00,2025-12-15 17:30:00+00:00,86871.24,85820.0159775,183801.02,2224.1659,0.6263,tp,4
ETH/USDT,short,swing_low_continuation,2025-12-15 16:30:00+00:00,2025-12-15 18:30:00+00:00,3004.56,2918.66607744,183801.02,5254.4767,1.1893,tp,4
BTC/USDT,short,swing_low_continuation,2025-12-15 18:00:00+00:00,2025-12-16 12:30:00+00:00,85762.86,87422.5336467,184579.48,-3571.9623,-1.0,sl,37
ETH/USDT,short,swing_low_continuation,2025-12-15 20:30:00+00:00,2025-12-17 15:00:00+00:00,2924.57,3022.5169736,186418.55,-6243.3564,-1.0,sl,85
BTC/USDT,short,swing_low_continuation,2025-12-18 19:30:00+00:00,2025-12-19 03:00:00+00:00,85656.57,86882.55529508,182983.19,-2619.0017,-1.0,sl,15
BTC/USDT,short,swing_low_continuation,2025-12-23 14:30:00+00:00,2025-12-23 16:00:00+00:00,87646.6,88156.89244994,182066.54,-1060.0204,-1.0,sl,3
ETH/USDT,short,swing_low_continuation,2025-12-23 17:30:00+00:00,2025-12-23 20:30:00+00:00,2942.21,2981.28721601,181695.53,-2413.2049,-1.0,sl,6
SOL/USDT,short,swing_low_continuation,2025-12-30 02:30:00+00:00,2025-12-30 14:30:00+00:00,122.8,125.24968712,180850.91,-3607.721,-1.0,sl,24
ETH/USDT,long,pullback_long,2025-12-30 21:30:00+00:00,2025-12-31 14:00:00+00:00,2962.12,3008.1175026,179588.21,2788.749,1.2,tp,33
BTC/USDT,long,pullback_long,2026-01-03 08:30:00+00:00,2026-01-03 21:30:00+00:00,89733.07,90593.54074772,180564.27,1731.4717,1.2,tp,26
SOL/USDT,long,pullback_long,2026-01-03 09:30:00+00:00,2026-01-03 21:30:00+00:00,130.78,132.94140311,180564.27,2984.1885,1.2,tp,24
BTC/USDT,long,pullback_long,2026-01-04 20:00:00+00:00,2026-01-05 00:00:00+00:00,91138.06,91744.39394246,182214.75,1212.2596,1.2,tp,8
ETH/USDT,long,pullback_long,2026-01-04 19:00:00+00:00,2026-01-05 00:30:00+00:00,3135.04,3163.57266025,182214.75,1658.3749,1.1991,tp,11
BTC/USDT,short,swing_low_continuation,2026-01-08 03:30:00+00:00,2026-01-08 07:00:00+00:00,90949.88,89720.56930933,183219.47,2476.459,0.9998,tp,7
SOL/USDT,long,pullback_long,2026-01-12 14:00:00+00:00,2026-01-12 15:30:00+00:00,139.76,142.35839499,184086.23,3422.501,1.2102,tp,3
BTC/USDT,long,pullback_long,2026-01-12 23:30:00+00:00,2026-01-13 09:00:00+00:00,91269.33,92420.04948677,185284.11,2336.0535,1.2,tp,19
ETH/USDT,short,swing_low_continuation,2026-01-08 06:30:00+00:00,2026-01-13 15:30:00+00:00,3117.79,3173.73803487,183219.47,-3287.8319,-1.0,sl,258
SOL/USDT,long,pullback_long,2026-01-15 01:00:00+00:00,2026-01-15 03:30:00+00:00,146.06,143.50528077,184950.99,-3234.9572,-1.0,sl,5
BTC/USDT,long,pullback_long,2026-01-15 04:00:00+00:00,2026-01-16 15:00:00+00:00,95985.11,94871.43302176,183818.75,-2132.7757,-1.0,sl,70
SOL/USDT,long,pullback_long,2026-01-17 07:30:00+00:00,2026-01-18 01:00:00+00:00,143.94,142.80386597,183072.28,-1445.0094,-1.0,sl,35
ETH/USDT,long,pullback_long,2026-01-18 01:30:00+00:00,2026-01-18 13:30:00+00:00,3306.0,3327.35686194,182566.53,1179.3854,1.2,tp,24
BTC/USDT,short,swing_low_continuation,2026-01-19 01:30:00+00:00,2026-01-20 05:00:00+00:00,92564.41,91727.14760854,182979.31,1655.0821,0.7635,tp,55
ETH/USDT,short,swing_low_continuation,2026-01-19 01:30:00+00:00,2026-01-20 05:00:00+00:00,3209.2,3158.07238431,182979.31,2915.1489,0.8718,tp,55
ETH/USDT,short,swing_low_continuation,2026-01-20 05:30:00+00:00,2026-01-20 06:00:00+00:00,3166.86,3133.70733477,184578.89,1932.2869,0.6432,tp,1
BTC/USDT,short,swing_low_continuation,2026-01-20 05:30:00+00:00,2026-01-20 06:30:00+00:00,91730.33,90817.65801748,184578.89,1836.4698,1.0118,tp,2
SOL/USDT,short,swing_low_continuation,2026-01-20 06:30:00+00:00,2026-01-20 08:00:00+00:00,132.04,129.24447327,185255.19,3922.189,1.6721,tp,3
ETH/USDT,short,swing_low_continuation,2026-01-20 06:30:00+00:00,2026-01-20 14:00:00+00:00,3141.67,3072.97038229,185255.19,4051.0177,2.2775,tp,15
ETH/USDT,short,swing_low_continuation,2026-01-20 14:30:00+00:00,2026-01-20 15:00:00+00:00,3070.7,2998.47077561,188688.58,4438.3462,1.8976,tp,1
SOL/USDT,short,swing_low_continuation,2026-01-20 08:30:00+00:00,2026-01-20 16:30:00+00:00,130.08,126.86758155,187270.72,4624.7841,1.7966,tp,16
BTC/USDT,short,swing_low_continuation,2026-01-20 14:30:00+00:00,2026-01-20 17:30:00+00:00,90990.1,89619.67670746,188688.58,2841.8831,2.0142,tp,6
SOL/USDT,short,swing_low_continuation,2026-01-20 17:00:00+00:00,2026-01-20 22:30:00+00:00,127.08,124.68774493,191860.67,3611.738,0.8061,tp,11
SOL/USDT,short,swing_low_continuation,2026-01-20 23:00:00+00:00,2026-01-21 14:30:00+00:00,126.09,129.28860731,194119.44,-4924.3545,-1.0,sl,31
BTC/USDT,short,swing_low_continuation,2026-01-21 11:30:00+00:00,2026-01-21 15:00:00+00:00,89325.54,90155.12477235,194119.44,-1802.8274,-1.0,sl,7
ETH/USDT,short,swing_low_continuation,2026-01-21 11:30:00+00:00,2026-01-21 15:00:00+00:00,2968.71,3007.06220874,194119.44,-2507.7927,-1.0,sl,7
BTC/USDT,short,swing_low_continuation,2026-01-25 06:30:00+00:00,2026-01-25 08:30:00+00:00,88788.8,88382.74212503,190887.2,872.9846,0.673,tp,4
BTC/USDT,short,swing_low_continuation,2026-01-25 09:00:00+00:00,2026-01-25 13:30:00+00:00,88300.0,88927.38207188,191192.74,-1358.4473,-1.0,sl,9
ETH/USDT,short,swing_low_continuation,2026-01-25 15:30:00+00:00,2026-01-25 16:00:00+00:00,2934.55,2902.0693631,190717.29,2110.9264,1.4009,tp,1
BTC/USDT,short,swing_low_continuation,2026-01-25 16:30:00+00:00,2026-01-25 18:00:00+00:00,88038.12,87441.23739864,191456.11,1298.038,0.7155,tp,3
SOL/USDT,short,swing_low_continuation,2026-01-25 16:30:00+00:00,2026-01-25 18:00:00+00:00,122.93,121.14811817,191456.11,2775.1742,0.9429,tp,3
ETH/USDT,short,swing_low_continuation,2026-01-25 16:30:00+00:00,2026-01-25 18:00:00+00:00,2891.01,2866.66083716,191456.11,1612.5147,0.555,tp,3
BTC/USDT,short,swing_low_continuation,2026-01-25 18:30:00+00:00,2026-01-25 19:00:00+00:00,87528.53,86661.19010393,193446.12,1916.9011,1.0325,tp,1
SOL/USDT,short,swing_low_continuation,2026-01-25 18:30:00+00:00,2026-01-25 19:00:00+00:00,121.49,119.87424475,193446.12,2572.7351,0.6542,tp,1
ETH/USDT,short,swing_low_continuation,2026-01-25 18:30:00+00:00,2026-01-25 19:30:00+00:00,2855.3,2810.78704837,193446.12,3015.7454,1.1228,tp,2
BTC/USDT,short,swing_low_continuation,2026-01-25 19:30:00+00:00,2026-01-26 01:00:00+00:00,86482.18,87610.45095079,195017.49,-2544.2533,-1.0,sl,11
SOL/USDT,short,swing_low_continuation,2026-01-25 19:30:00+00:00,2026-01-26 01:00:00+00:00,119.68,120.9104302,195017.49,-2004.975,-1.0,sl,11
SOL/USDT,short,swing_low_continuation,2026-01-29 09:30:00+00:00,2026-01-29 14:30:00+00:00,123.13,121.19009797,194480.77,3064.027,0.8818,tp,10
ETH/USDT,short,swing_low_continuation,2026-01-29 14:30:00+00:00,2026-01-29 15:00:00+00:00,2918.69,2830.40969773,194480.77,5882.3723,5.9138,tp,1
SOL/USDT,short,swing_low_continuation,2026-01-29 15:00:00+00:00,2026-01-29 15:00:00+00:00,120.38,118.40876914,195553.18,3202.1969,0.8074,tp,0
BTC/USDT,short,swing_low_continuation,2026-01-29 15:30:00+00:00,2026-01-29 18:30:00+00:00,85454.87,83643.99730931,198732.78,4211.3429,1.6588,tp,6
ETH/USDT,short,swing_low_continuation,2026-01-29 15:30:00+00:00,2026-01-29 18:30:00+00:00,2836.2,2770.22900503,198732.78,4622.5933,1.1837,tp,6
SOL/USDT,short,swing_low_continuation,2026-01-29 15:30:00+00:00,2026-01-30 01:30:00+00:00,118.55,115.2517142,198732.78,5529.1228,1.5075,tp,20
BTC/USDT,short,swing_low_continuation,2026-01-29 19:00:00+00:00,2026-01-30 01:30:00+00:00,83477.02,81916.41982819,201824.66,3773.1054,0.8,tp,13
ETH/USDT,short,swing_low_continuation,2026-01-29 19:00:00+00:00,2026-01-30 01:30:00+00:00,2763.98,2699.48355104,201824.66,4709.5036,0.8,tp,13
ETH/USDT,short,swing_low_continuation,2026-01-30 02:00:00+00:00,2026-01-30 18:00:00+00:00,2747.16,2674.81005702,206728.76,5444.4641,0.8002,tp,32
BTC/USDT,short,swing_low_continuation,2026-01-30 02:00:00+00:00,2026-01-30 19:30:00+00:00,82468.01,84619.63469923,206728.76,-5393.6394,-1.0,sl,35
SOL/USDT,short,swing_low_continuation,2026-01-30 02:00:00+00:00,2026-01-31 14:00:00+00:00,115.22,112.0952982,206728.76,5606.3681,0.8,tp,72
ETH/USDT,short,swing_low_continuation,2026-01-30 20:30:00+00:00,2026-01-31 14:00:00+00:00,2683.32,2594.61359277,206746.55,6834.721,0.8446,tp,35
BTC/USDT,short,swing_low_continuation,2026-01-31 14:30:00+00:00,2026-01-31 16:30:00+00:00,81587.99,80163.10259203,211100.93,3686.7566,0.9264,tp,4
SOL/USDT,short,swing_low_continuation,2026-01-31 14:30:00+00:00,2026-01-31 16:30:00+00:00,110.32,105.78511602,211100.93,8677.6489,1.5048,tp,4
ETH/USDT,short,swing_low_continuation,2026-01-31 14:30:00+00:00,2026-01-31 16:30:00+00:00,2533.97,2468.35982006,211100.93,5465.8777,0.7083,tp,4
BTC/USDT,short,swing_low_continuation,2026-01-31 17:00:00+00:00,2026-01-31 17:00:00+00:00,80365.05,78836.19626558,217341.53,4134.6756,0.8,tp,0
SOL/USDT,short,swing_low_continuation,2026-01-31 17:00:00+00:00,2026-01-31 17:00:00+00:00,106.27,102.54430922,217341.53,7619.7171,0.7962,tp,0
ETH/USDT,short,swing_low_continuation,2026-01-31 17:00:00+00:00,2026-01-31 17:00:00+00:00,2482.71,2406.40050811,217341.53,6680.2896,0.8,tp,0
BTC/USDT,short,swing_low_continuation,2026-01-31 17:30:00+00:00,2026-01-31 18:30:00+00:00,79120.1,77132.73081804,223793.67,5621.3357,1.0061,tp,2
ETH/USDT,short,swing_low_continuation,2026-01-31 17:30:00+00:00,2026-01-31 18:30:00+00:00,2420.83,2314.61261467,223793.67,9819.268,1.1356,tp,2
ETH/USDT,short,swing_low_continuation,2026-02-01 07:30:00+00:00,2026-02-01 14:30:00+00:00,2407.31,2330.12477112,229197.88,7348.7381,0.7331,tp,14
BTC/USDT,short,swing_low_continuation,2026-02-01 10:30:00+00:00,2026-02-01 20:00:00+00:00,79020.27,76635.83896553,229197.88,6916.0297,1.8142,tp,19
SOL/USDT,short,swing_low_continuation,2026-02-01 10:30:00+00:00,2026-02-01 23:00:00+00:00,105.61,100.09567022,229197.88,11967.3582,2.0364,tp,25
BTC/USDT,short,swing_low_continuation,2026-02-01 20:30:00+00:00,2026-02-02 03:00:00+00:00,76688.75,75394.1744205,234190.55,3953.3487,0.5076,tp,13
ETH/USDT,short,swing_low_continuation,2026-02-01 23:30:00+00:00,2026-02-02 03:00:00+00:00,2258.37,2169.60879363,238379.13,9369.0667,0.6457,tp,7
SOL/USDT,short,swing_low_continuation,2026-02-01 23:30:00+00:00,2026-02-02 03:30:00+00:00,100.55,96.55279937,238379.13,9476.372,0.722,tp,8
ETH/USDT,short,swing_low_continuation,2026-02-02 03:30:00+00:00,2026-02-02 15:00:00+00:00,2173.59,2379.64278201,243041.97,-23039.9818,-1.0,sl,23
BTC/USDT,short,swing_low_continuation,2026-02-02 03:30:00+00:00,2026-02-02 15:30:00+00:00,75102.92,79044.43704932,243041.97,-12755.2174,-1.0,sl,24
ETH/USDT,short,swing_low_continuation,2026-02-03 11:30:00+00:00,2026-02-03 17:30:00+00:00,2272.81,2204.8080359,233830.38,6996.1524,0.7257,tp,12
BTC/USDT,short,swing_low_continuation,2026-02-03 17:30:00+00:00,2026-02-03 18:30:00+00:00,75900.3,73165.7377824,233830.38,8424.5217,2.273,tp,2
ETH/USDT,short,swing_low_continuation,2026-02-03 18:00:00+00:00,2026-02-03 18:30:00+00:00,2195.11,2112.44603988,236279.04,8897.8507,0.8,tp,1
BTC/USDT,short,swing_low_continuation,2026-02-03 19:00:00+00:00,2026-02-03 20:00:00+00:00,73139.12,75557.06560972,242341.87,-8011.7106,-1.0,sl,2
ETH/USDT,short,swing_low_continuation,2026-02-03 19:00:00+00:00,2026-02-03 20:00:00+00:00,2120.65,2233.91709657,242341.87,-12943.8427,-1.0,sl,2
SOL/USDT,short,swing_low_continuation,2026-02-04 05:30:00+00:00,2026-02-04 14:30:00+00:00,98.15,93.36083433,235007.42,11467.0348,1.3906,tp,18
BTC/USDT,short,swing_low_continuation,2026-02-04 13:30:00+00:00,2026-02-04 16:30:00+00:00,75858.81,73296.15265788,235007.42,7939.0052,2.6372,tp,6
SOL/USDT,short,swing_low_continuation,2026-02-04 15:00:00+00:00,2026-02-04 22:00:00+00:00,93.12,89.77200646,239020.88,8593.6465,0.7957,tp,14
BTC/USDT,short,swing_low_continuation,2026-02-04 17:00:00+00:00,2026-02-05 02:00:00+00:00,73635.63,71820.83436201,241799.54,5959.2992,0.7997,tp,18
SOL/USDT,short,swing_low_continuation,2026-02-04 22:30:00+00:00,2026-02-05 15:00:00+00:00,92.69,86.62506841,244807.31,16018.3363,1.7977,tp,33
ETH/USDT,short,swing_low_continuation,2026-02-04 22:30:00+00:00,2026-02-05 15:00:00+00:00,2163.67,2014.12323695,244807.31,16920.3903,1.6796,tp,33
BTC/USDT,short,swing_low_continuation,2026-02-05 15:30:00+00:00,2026-02-05 20:00:00+00:00,66851.98,65125.76253748,258421.62,6672.8302,0.4807,tp,9
SOL/USDT,short,swing_low_continuation,2026-02-05 15:30:00+00:00,2026-02-05 20:00:00+00:00,84.22,79.93601925,258421.62,13145.016,0.6874,tp,9
ETH/USDT,short,swing_low_continuation,2026-02-05 15:30:00+00:00,2026-02-05 20:00:00+00:00,1933.68,1855.58993417,258421.62,10436.1432,0.49,tp,9
BTC/USDT,short,swing_low_continuation,2026-02-05 20:30:00+00:00,2026-02-06 00:00:00+00:00,63866.59,60893.93143002,269010.52,12521.0447,0.8466,tp,7
SOL/USDT,short,swing_low_continuation,2026-02-05 20:30:00+00:00,2026-02-06 00:00:00+00:00,78.71,73.79595981,269010.52,16794.9245,0.7636,tp,7
ETH/USDT,short,swing_low_continuation,2026-02-05 20:30:00+00:00,2026-02-06 00:00:00+00:00,1874.93,1753.92454336,269010.52,17361.5766,0.869,tp,7
ETH/USDT,short,swing_low_continuation,2026-02-07 08:30:00+00:00,2026-02-07 16:00:00+00:00,2020.11,2121.68586533,285347.66,-14347.9491,-1.0,sl,15
BTC/USDT,short,swing_low_continuation,2026-02-07 07:30:00+00:00,2026-02-08 12:30:00+00:00,68031.19,71279.77491986,285347.66,-13625.7517,-1.0,sl,58
BTC/USDT,short,swing_low_continuation,2026-02-11 03:30:00+00:00,2026-02-11 06:00:00+00:00,68288.18,66860.85164188,275556.86,5759.5637,0.9157,tp,5
BTC/USDT,short,swing_low_continuation,2026-02-11 06:30:00+00:00,2026-02-11 14:00:00+00:00,67120.97,68530.99653644,277572.71,-5831.0374,-1.0,sl,15
ETH/USDT,short,swing_low_continuation,2026-02-11 09:30:00+00:00,2026-02-11 14:00:00+00:00,1951.36,2003.54611382,277572.71,-7423.2541,-1.0,sl,9
SOL/USDT,short,swing_low_continuation,2026-02-11 09:30:00+00:00,2026-02-11 15:00:00+00:00,81.09,78.75257635,277572.71,8001.0484,1.03,tp,11
ETH/USDT,short,swing_low_continuation,2026-02-11 15:30:00+00:00,2026-02-12 11:00:00+00:00,1922.3,1998.2531933,275734.08,-10894.7011,-1.0,sl,39
SOL/USDT,short,swing_low_continuation,2026-02-11 15:30:00+00:00,2026-02-12 18:00:00+00:00,79.39,77.34666418,275734.08,7096.8299,0.6198,tp,53
BTC/USDT,short,swing_low_continuation,2026-02-11 15:30:00+00:00,2026-02-13 15:00:00+00:00,66191.99,68472.37433179,275734.08,-9499.3318,-1.0,sl,95
SOL/USDT,short,swing_low_continuation,2026-02-16 13:30:00+00:00,2026-02-17 00:30:00+00:00,84.99,87.01071178,271080.05,-6445.1659,-1.0,sl,22
