symbol,strategy,direction,entry_time,exit_time,entry_price,exit_price,exit_type,size_usd,gross_pnl,entry_fee,exit_fee,net_pnl
BTC,SLC,-1,2022-06-13 03:00:00+00:00,2022-06-13 08:30:00+00:00,25341.39,24485.956241660548,TP,45176.20924127422,1524.9856,0.0,0.0,1524.9856
SOL,SLC,-1,2022-06-13 09:00:00+00:00,2022-06-13 16:00:00+00:00,26.26,29.073065588378093,SL,46744.36688341742,-5007.4246,0.0,0.0,-5007.4246
ETH,SLC,-1,2022-06-14 01:00:00+00:00,2022-06-14 02:00:00+00:00,1172.53,1080.210809122447,TP,44991.76827429359,3542.4285,0.0,0.0,3542.4285
SOL,SLC,-1,2022-06-13 08:00:00+00:00,2022-06-14 05:00:00+00:00,27.57,30.299455249022557,SL,46210.62192859933,-4574.8939,0.0,0.0,-4574.8939
ETH,SLC,-1,2022-06-14 02:00:00+00:00,2022-06-14 05:00:00+00:00,1102.51,1225.0279894114453,SL,46231.61823560085,-5137.5542,0.0,0.0,-5137.5542
BTC,SLC,-1,2022-06-14 21:00:00+00:00,2022-06-15 05:00:00+00:00,21989.88,20854.9585602762,TP,42832.261393347464,2210.6192,0.0,0.0,2210.6192
BTC,SLC,-1,2022-06-14 22:00:00+00:00,2022-06-15 08:00:00+00:00,21484.74,20324.945091685047,TP,42832.261393347464,2312.1824,0.0,0.0,2312.1824
BTC,SLC,-1,2022-06-15 09:00:00+00:00,2022-06-15 13:00:00+00:00,20265.07,21668.07564634148,SL,44415.241982562526,-3074.9874,0.0,0.0,-3074.9874
BTC,SLC,-1,2022-06-15 08:00:00+00:00,2022-06-15 18:30:00+00:00,20722.92,22124.09069606005,SL,44415.241982562526,-3003.1161,0.0,0.0,-3003.1161
BTC,SLC,-1,2022-06-18 16:00:00+00:00,2022-06-18 18:00:00+00:00,18953.76,18337.751430506836,TP,42287.90573700995,1374.3823,0.0,0.0,1374.3823
BTC,SLC,-1,2022-06-18 17:00:00+00:00,2022-06-18 18:00:00+00:00,18875.25,18261.77347118492,TP,42287.90573700995,1374.4262,0.0,0.0,1374.4262
ETH,SLC,-1,2022-06-18 18:00:00+00:00,2022-06-18 19:30:00+00:00,962.56,919.878519388358,TP,43249.98870363011,1917.7751,0.0,0.0,1917.7751
BTC,SLC,-1,2022-06-18 18:00:00+00:00,2022-06-18 20:00:00+00:00,18621.12,17986.626080386,TP,43249.98870363011,1473.6952,0.0,0.0,1473.6952
ETH,SLC,-1,2022-06-18 20:00:00+00:00,2022-06-18 21:00:00+00:00,915.16,971.8148611184151,SL,44437.00328615618,-2750.964,0.0,0.0,-2750.964
BTC,SLC,-1,2022-06-18 20:00:00+00:00,2022-06-18 21:30:00+00:00,18067.61,18897.12386744111,SL,44437.00328615618,-2040.1763,0.0,0.0,-2040.1763
BTC,SLC,-1,2022-06-18 21:00:00+00:00,2022-06-18 21:30:00+00:00,17808.99,18678.452519766746,SL,43474.16587259625,-2122.4762,0.0,0.0,-2122.4762
BTC,SLC,-1,2022-06-28 02:00:00+00:00,2022-06-28 08:30:00+00:00,20619.44,21108.724349983295,SL,42017.23747584915,-997.0386,0.0,0.0,-997.0386
BTC,SLC,-1,2022-06-28 20:00:00+00:00,2022-06-30 06:00:00+00:00,20255.01,19849.67049669368,TP,41668.27398051356,833.8578,0.0,0.0,833.8578
BTC,SLC,-1,2022-06-29 06:00:00+00:00,2022-06-30 06:00:00+00:00,20182.81,19807.872246591705,TP,41668.27398051356,774.075,0.0,0.0,774.075
SOL,SLC,-1,2022-06-30 06:00:00+00:00,2022-06-30 13:30:00+00:00,32.48,30.973029047327678,TP,42231.05045682596,1959.3894,0.0,0.0,1959.3894
